,Influencers,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago,AgeOfTweet,TweetAgeType
315,ladygaga,06/06/2018,RT @starisbornmovie: Bradley Cooper &amp; Lady Gaga in #AStarIsBorn. In theaters October 5. https://t.co/03kSXHkoOF,0.0,0.0,0.0,1.0,85,24,1
316,ladygaga,06/05/2018,"RT @LadyGagaUpdates: Exactly 9 years ago today, Lady Gaga released the epic music video for ""Paparazzi"". It was directed by Jonas Åkerlund…",0.0,0.0,0.0,1.0,84,26,1
317,ladygaga,06/02/2018,"RT @gagasyuyi: Lady Gaga 6 years ago: ""#HappyBirthdayMarilyn They'll never take our blonde hair and lipstick."" 💋 https://t.co/2QEDx7sRc3",0.4215,0.141,0.0,0.859,83,29,1
318,ladygaga,05/30/2018,"Nothing like New York, Baby https://t.co/4a60i6trQl",-0.2755,0.0,0.297,0.703,82,31,1
319,ladygaga,05/27/2018,Happy Birthday to my manager and best friend @bobby_campbell love you to the moon and back. Thank you for taking su… https://t.co/uGkxFXztLD,0.9571,0.511,0.0,0.489,81,34,1
320,ladygaga,06/29/2018,RT @THWofD: Cynthia Germanotta (@momgerm) explains what she learned about #mentalhealth from @ladygaga and why the @BTWFoundation has teame…,0.0,0.0,0.0,1.0,80,1,1
321,ladygaga,06/24/2018,#Pride Dance for your life. #equality https://t.co/8WZIHGUuMf,0.0,0.0,0.0,1.0,79,6,1
322,ladygaga,06/24/2018,#HappyPrideMonth #pride #equality https://t.co/lq5kjeGQs2,0.0,0.0,0.0,1.0,78,6,1
323,ladygaga,06/24/2018,I love the lgbtq 🏳️‍🌈 community more than I can say. So I’ll sing it instead. Forever. And that’s a NY promise. One… https://t.co/CaojJolSxD,0.7579,0.245,0.0,0.755,77,6,1
324,ladygaga,06/24/2018,HAPPY PRIDE THIS IS SUCH A WONDERFUL TIME TO CELEBRATE https://t.co/ioplYXfFZO,0.9547,0.733,0.0,0.267,76,6,1
325,ladygaga,06/24/2018,"Loved performing and watching @itstonybennett sing last night. He’s a dream. That’s showbiz, baby! https://t.co/8YmhwIr07d",0.7345,0.34,0.0,0.66,75,6,1
326,ladygaga,06/22/2018,Untitled Original 11383 John Coltrane WOW 🎷🎼,0.7804,0.577,0.0,0.423,74,9,1
327,ladygaga,06/21/2018,RT @Variety: Exclusive Interview: @ladygaga on MTV documentary win and reinventing herself through the pain https://t.co/87R9pZmfiq https:/…,0.25,0.235,0.146,0.619,73,10,1
328,ladygaga,06/19/2018,So happy that #GagaFiveFootTwo won Best Music Documentary at the #MTVAwards! Thank u Little Monsters &amp; @MTV!! 😘 https://t.co/Hba41WNgzM,0.9588,0.546,0.0,0.454,72,12,1
329,ladygaga,06/17/2018,"RT @AMENARTPOP: 7 years ago today, Lady Gaga performed on The Paul O'Grady Show in London, UK. https://t.co/JiL7Q54jdg",0.0,0.0,0.0,1.0,71,13,1
330,ladygaga,06/11/2018,"RT @allyslays38: I'm beautiful in my way
'Cause God makes no mistakes
I'm on the right track, baby
I was born this way
Don't hide yourself…",0.4249,0.233,0.146,0.621,70,19,1
331,ladygaga,06/11/2018,"My mother and I, as well as the whole @BTWFoundation wish you a HAPPY PRIDE !!! 🎉🌈💕 https://t.co/mIz0qVbyje",0.9223,0.505,0.0,0.495,69,19,1
332,ladygaga,06/06/2018,"It’s a dream come true and an honor to be a part of this incredible movie. Bradley's ability as a director, actor a… https://t.co/cgL9ROMGFn",0.8519,0.377,0.0,0.623,68,24,1
333,ladygaga,06/06/2018,RT @starisbornmovie: Lady Gaga. #AStarIsBorn https://t.co/pYtRPed2bv,0.0,0.0,0.0,1.0,67,24,1
334,ladygaga,06/06/2018,RT @starisbornmovie: Bradley Cooper. #AStarIsBorn https://t.co/JMAhnjpxGL,0.0,0.0,0.0,1.0,66,24,1
335,ladygaga,06/06/2018,RT @starisbornmovie: Bradley Cooper &amp; Lady Gaga in #AStarIsBorn. In theaters October 5. https://t.co/03kSXHkoOF,0.0,0.0,0.0,1.0,65,24,1
336,ladygaga,06/05/2018,"RT @LadyGagaUpdates: Exactly 9 years ago today, Lady Gaga released the epic music video for ""Paparazzi"". It was directed by Jonas Åkerlund…",0.0,0.0,0.0,1.0,64,26,1
337,ladygaga,06/02/2018,"RT @gagasyuyi: Lady Gaga 6 years ago: ""#HappyBirthdayMarilyn They'll never take our blonde hair and lipstick."" 💋 https://t.co/2QEDx7sRc3",0.4215,0.141,0.0,0.859,63,29,1
338,ladygaga,05/30/2018,"Nothing like New York, Baby https://t.co/4a60i6trQl",-0.2755,0.0,0.297,0.703,62,31,1
339,ladygaga,05/27/2018,Happy Birthday to my manager and best friend @bobby_campbell love you to the moon and back. Thank you for taking su… https://t.co/uGkxFXztLD,0.9571,0.511,0.0,0.489,61,34,1
340,ladygaga,05/23/2018,#HappyBirthdayBornThisWay https://t.co/Qp1jyqOazz,0.0,0.0,0.0,1.0,60,38,1
341,ladygaga,05/23/2018,I’m emotional. It’s been 7 yrs since the release of “Born This Way.” It’s a celebration of love &amp; diversity that br… https://t.co/qJyLVBE7St,0.7003,0.234,0.0,0.766,59,38,1
342,ladygaga,05/17/2018,That was the night @itstonybennett asked me to make a record with him. ❤️ Tony https://t.co/aXsgqdmbDf,0.0,0.0,0.0,1.0,58,45,1
343,ladygaga,05/16/2018,"#MentalHealthAwarenessMonth is an important time to learn how to be there for your friends, family and community me… https://t.co/AYSAR0Dx0E",0.5994,0.224,0.0,0.776,57,45,1
344,ladygaga,05/16/2018,"RT @GagaLoverNE: Lady Gaga’s documentary, Gaga: Five Foot Two is nominated for an MTV Movie and TV award in the ""Best Music documentary"" ca…",0.8271,0.259,0.0,0.741,56,45,1
345,ladygaga,05/15/2018,"This is the #MentalHealthMinute, an important message to support @heads_together &amp; the UK’s… https://t.co/3YXG2EbIB9",0.5423,0.273,0.0,0.727,55,46,1
346,ladygaga,05/13/2018,Tiny Dancer flies to see the Rocket Man. 4 more show left baby. How wonderful life is while you’re in the world… https://t.co/2ZwPvYo6sq,0.5719,0.15,0.0,0.85,54,49,1
347,ladygaga,05/10/2018,RT @weeklygaga: Have you voted today #LittleMonsters Remember you can vote daily for #ladygaga‘s “Gaga: Five Foot Two” for “Best Music Docu…,0.0,0.0,0.0,1.0,53,51,1
348,ladygaga,05/10/2018,Thank you so much for this award! We are so honored and grateful @bmi Thankful for Million Reasons that we have you… https://t.co/yTlhcQeVDm,0.9625,0.51,0.0,0.49,52,51,1
349,ladygaga,05/07/2018,In honor of the Met Gala and its theme I’ll post the “Judas” video. Here we explored Christianity through fashion s… https://t.co/m4aMWRQLeW,0.4939,0.132,0.0,0.868,51,54,1
350,ladygaga,05/07/2018,https://t.co/SLbwyiFdbr,0.0,0.0,0.0,1.0,50,54,1
351,ladygaga,05/07/2018,🙌 #ThisIsAmerica https://t.co/HGKTBa41OA,0.0,0.0,0.0,1.0,49,55,1
352,ladygaga,05/07/2018,"RT @LGMonsterFacts: 7 years ago today, after traveling around the world for 2 years and 203 performances, Lady Gaga played the last Monster…",0.34,0.107,0.0,0.893,48,55,1
353,ladygaga,05/07/2018,Love. https://t.co/O31fOeiSNb,0.6369,0.808,0.0,0.192,47,55,1
354,ladygaga,05/06/2018,💕💋 https://t.co/dQd7nldRZs,0.0,0.0,0.0,1.0,46,55,1
355,ladygaga,05/06/2018,RT @MTV: @ladygaga congrats!!! you've been nominated at the 2018 #mtvawards and can vote now at https://t.co/B6c16HKCG5 🌈 https://t.co/HQec…,0.6458,0.192,0.0,0.808,45,56,1
356,ladygaga,05/03/2018,"RT @AMENARTPOP: Lady Gaga's documentary ""Gaga: Five Foot Two"" is nominated as Best Music Documentary at the 2018 MTV Movie &amp; TV Awards! VOT…",0.8172,0.254,0.0,0.746,44,58,1
357,ladygaga,04/28/2018,"RT @gagasyuyi: • And after the show, some fans could meet and take pictures with Lady Gaga. 💕 https://t.co/evVqbCpVfB",0.0,0.0,0.0,1.0,43,64,1
358,ladygaga,04/28/2018,It’s the 6 year anniversary of the Born This Way Ball. Such a special time and such a special show that I will neve… https://t.co/BuxO0Gfuzl,0.6597,0.221,0.0,0.779,42,64,1
359,ladygaga,04/27/2018,Words from me that my mom spoke on my behalf receiving a Didi Hirsch Erasing the Stigma Leadership Award.… https://t.co/20b9en9Bbp,0.0,0.0,0.0,1.0,41,64,1
360,ladygaga,04/27/2018,So proud of my mom and The Born This Way Foundation. We can all learn more about suicide prevention and mental heal… https://t.co/ju8Wnw36F7,-0.3368,0.116,0.164,0.72,40,64,1
361,ladygaga,04/26/2018,Making music n’ stuff. 💕 https://t.co/pfbzkWGDAG,0.0,0.0,0.0,1.0,39,65,1
362,ladygaga,04/25/2018,"RT @TheWebbyAwards: Congrats Monsters! ⚡️🙌🎉 @ladygaga won FOUR #Webbys!

🏆 @LiveNationProds ➡️ https://t.co/Yq996ZchrJ

🏆 @intel ➡️ https:/…",0.8264,0.311,0.0,0.689,38,66,1
363,ladygaga,04/22/2018,Do it https://t.co/hVUjE15KhO,0.0,0.0,0.0,1.0,37,70,1
364,ladygaga,04/19/2018,@boysnoize But then I resurrected it with a blow dryer it was a christening ☠️,0.0,0.0,0.0,1.0,36,73,1
365,ladygaga,04/15/2018,"Love you #BeyHive @Beyonce Have fun celebrating all that love in the desert. When it’s dry and we are thirsty, musi… https://t.co/nDdDxt2HyL",0.9468,0.461,0.0,0.539,35,77,1
366,ladygaga,04/12/2018,So crazy!!! Happened in 2010! 💕🙏 https://t.co/2fGEHhPewF,-0.5942,0.0,0.392,0.608,34,79,1
367,ladygaga,04/11/2018,Don’t forget to watch!! I had so much fun performing for my pops!  #EltonSalute #EltonREVAMP https://t.co/pR2kTySaop,0.5506,0.23,0.098,0.672,33,81,1
368,ladygaga,04/11/2018,@tc_littles Fall down 9 times but I get up 10! @iamcardib SPEAK WOMAN.💕 https://t.co/KnqkjYGebb,0.0,0.0,0.0,1.0,32,81,1
369,ladygaga,04/11/2018,I LIVE @iamcardib 🙌❤️🔥 https://t.co/DFQXBO63tu,0.0,0.0,0.0,1.0,31,81,1
370,ladygaga,04/09/2018,This video is so cool!!  Thank you for believing in me 💕 https://t.co/wumFjeA3GS,0.7471,0.346,0.0,0.654,30,83,1
371,ladygaga,04/09/2018,I love you little monsters 4eva. The last decades been a blast I will never forget. I can’t wait for the next. If y… https://t.co/WGWVfDkKsq,0.7065,0.236,0.0,0.764,29,83,1
372,ladygaga,04/08/2018,I can’t believe it’s been ten years since the release of Just Dance. It’s very emotional and I am so grateful to li… https://t.co/Bfehav2MC7,0.6965,0.224,0.0,0.776,28,83,1
373,ladygaga,04/06/2018,@iamcardib Love you girl.,0.6369,0.583,0.0,0.417,27,85,1
374,ladygaga,04/01/2018,"HAPPY EASTER from me, my friends, family and especially Gustave! My swimming spotted Easter BunnyBatPig! 🐰🐣🌸 https://t.co/zUQmDv6wJ4",0.8449,0.351,0.0,0.649,26,90,1
375,ladygaga,04/01/2018,💕💕love you🧚‍♀️🧚‍♀️ https://t.co/Ls3FGzCpqm,0.0,0.0,0.0,1.0,25,91,1
376,ladygaga,03/29/2018,"HERE WE ARE!!!  Here's my cover of one of the greatest songs of all time. Elton John and Bernie Taupin’s ""Your Song… https://t.co/U0B0ezTHhF",0.7249,0.187,0.0,0.813,24,93,1
377,ladygaga,03/28/2018,Thank you so much 🤗for all your beautiful birthday🎂messages. I love you so much. If you’re compelled to give me a g… https://t.co/SEvXlL5D1W,0.8957,0.41,0.0,0.59,23,94,1
378,ladygaga,03/28/2018,Here’s me in 2007 right before I dyed my hair blonde and released Just Dance. It’s now 2018 and I’m so blessed to b… https://t.co/qkxtKsDUPL,0.7177,0.178,0.0,0.822,22,94,1
379,ladygaga,03/26/2018,Happy Ten Year Twitter Anniversary! It’s been willlllld ride 🧚‍♀️ https://t.co/wljWKdXkwH,0.6114,0.266,0.0,0.734,21,96,1
380,ladygaga,03/24/2018,"Today and every day, listen to young people. #MarchForOurLives #guncontrol. Follow @ChnlKindness for more reports f… https://t.co/ZIMvJ3PNM5",0.0,0.0,0.0,1.0,20,98,1
381,ladygaga,03/24/2018,#March4OurLives we say #BeKind !! https://t.co/PUWghs405G,0.0,0.0,0.0,1.0,19,98,1
382,ladygaga,03/24/2018,DISARM HATE https://t.co/VNmeJunFy5,-0.6633,0.0,0.689,0.311,18,98,1
383,ladygaga,03/24/2018,Proud to share these photos of the brave young people from #StreetCornerResources as they join with other youth lea… https://t.co/XyvwBKdVPQ,0.872,0.405,0.0,0.595,17,98,1
384,ladygaga,03/24/2018,"Our bus will be one of 17 buses, representing the lives lost in the Parkland shooting and those lost every day to g… https://t.co/JzVsTSAuo5",-0.5574,0.0,0.173,0.827,16,99,1
385,ladygaga,03/24/2018,.@BTWFoundation &amp; I believe in the power of young people to create a better future. We’re so proud to stand with… https://t.co/jtbOADrlRO,0.8398,0.346,0.0,0.654,15,99,1
386,ladygaga,03/22/2018,💕🌈 https://t.co/r8e3jymlZC,0.0,0.0,0.0,1.0,14,101,1
387,ladygaga,03/19/2018,@Shout_LGaga Hang in there I love you,0.6369,0.457,0.0,0.543,13,103,1
388,ladygaga,03/19/2018,"I miss you Sonja, everyday. #BreastCancerAwareness https://t.co/IDKndqIuhN",-0.1531,0.0,0.242,0.758,12,103,1
389,ladygaga,03/19/2018,"RT @ladygagaIoo: Lady Gaga photographed in early 2008 by street photographer Geordie Wood. 

When he asked her name she said: ""I am Lady Ga…",0.0,0.0,0.0,1.0,11,104,1
390,ladygaga,03/15/2018,❤️🤗 https://t.co/5zjaDBAbnN,0.0,0.0,0.0,1.0,10,107,1
391,ladygaga,03/14/2018,RT @BTWFoundation: Young people are powerful when they work together! So proud of the students nationwide today who peacefully came togethe…,0.8881,0.368,0.0,0.632,9,108,1
392,ladygaga,03/11/2018,"RT @PopCrave: 8 years ago today, Lady Gaga &amp; Beyoncé released the music video for their smash hit ""Telephone."" The video shook pop culture…",-0.1027,0.0,0.06,0.94,8,111,1
393,ladygaga,03/10/2018,Happy Birthday to my precious angel of a sister. An artistic design genius and loyal caring woman. I feel exactly t… https://t.co/8N7Qcc2tS2,0.9287,0.461,0.0,0.539,7,112,1
394,ladygaga,03/10/2018,Thank you so much to all the little monsters who wrote these thoughtful lovely notes to me. I am deeply touched and… https://t.co/ncLSRFRJKJ,0.836,0.319,0.0,0.681,6,113,1
395,ladygaga,03/08/2018,Happy International Women’s Day to every single woman in the world. Cheers to your strength and bravery to thrive i… https://t.co/DUEih9Zg52,0.9217,0.437,0.0,0.563,5,114,1
396,ladygaga,03/05/2018,So wonderful to watch the joy of all these artists shine on that beautiful stage tonight. We are so lucky to have art in the world #Oscars,0.9461,0.4,0.0,0.6,4,118,1
397,ladygaga,03/03/2018,🤷‍♀️🤦‍♀️ https://t.co/mEwf65rT83,0.0,0.0,0.0,1.0,3,120,1
398,ladygaga,03/01/2018,@ladygaga_JWT Or what did I do to deserve to have all of you? 💕 Miss you all and that stage I call home.,-0.1531,0.0,0.071,0.929,2,122,1
399,ladygaga,03/01/2018,@maitemisonrisa I love you too 💕🐰,0.6369,0.512,0.0,0.488,1,122,1
400,TheEllenShow,06/30/2018,Happy #SaturKay! @TheKalenAllen https://t.co/r8QgEJnRDf,0.6114,0.571,0.0,0.429,100,0,1
401,TheEllenShow,06/29/2018,Remember to make some time for yourself this summer. https://t.co/AB7tgGqdvB,0.0,0.0,0.0,1.0,99,1,1
402,TheEllenShow,06/29/2018,Macey’s RV went to Las Vegas! Grandma went ziplining! Check out Episode 2 right here. #ThanksSponsor https://t.co/tV1ZLUNqBu,0.0,0.0,0.0,1.0,98,1,1
403,TheEllenShow,06/29/2018,".@AliWong is hilarious. Please, no one ever make me have a baby. https://t.co/B4Gom4PeA0",0.4215,0.309,0.136,0.556,97,1,1
404,TheEllenShow,06/29/2018,"West Coast, you’re gonna see this and so much more on tonight’s episode of #LittleBigShots! https://t.co/oLCQON5Oxr",0.0,0.0,0.0,1.0,96,2,1
405,TheEllenShow,06/28/2018,.@TheMandyMoore is really bucking good at this game. https://t.co/VFwRG8gZVc,0.4902,0.284,0.0,0.716,95,2,1
406,TheEllenShow,06/28/2018,Marrying Portia was the best thing I ever got to do. I hope everyone gets to experience that joy. (You can’t all ma… https://t.co/GyJIfhgu91,0.8979,0.365,0.0,0.635,94,2,1
407,TheEllenShow,06/28/2018,"Happy birthday, @KelliePickler! Nobody pickles like you.",0.7574,0.565,0.0,0.435,93,2,1
408,TheEllenShow,06/28/2018,There’s nothing better on a hot summer day than some @TheKalenAllen and Snickers Ice Cream. #ThanksSponsor https://t.co/idptN645wk,-0.3412,0.0,0.138,0.862,92,2,1
409,TheEllenShow,06/27/2018,"Someone watching Go RVing with Macey on @ellentube is gonna win $25,000! Is it you? #ThanksSponsor https://t.co/Qqu1ihTnR4",0.6239,0.204,0.0,0.796,91,3,1
410,TheEllenShow,06/27/2018,"Sometimes, being true to yourself can feel like the biggest risk, but there’s no greater reward. @ellentube #Pride https://t.co/8QonEn1Ddu",0.8225,0.408,0.148,0.444,90,3,1
411,TheEllenShow,06/27/2018,Clear the beaches. https://t.co/mBraCW7AS9,0.3818,0.464,0.0,0.536,89,3,1
412,TheEllenShow,06/27/2018,"Someone watching my show this week is gonna win $10,000 in my Road to Riches app! If you watched, download it here… https://t.co/GwfuiI4BpU",0.8172,0.263,0.0,0.737,88,3,1
413,TheEllenShow,06/27/2018,#LittleBigShots is on tomorrow night! Get ready for some major talent from some minor performers. https://t.co/Fo8svt3h0m,0.68,0.285,0.0,0.715,87,3,1
414,TheEllenShow,06/27/2018,"Happy birthday, @khloekardashian! This tweet is good for one hour of babysitting from Auntie Ellen. (Offer excludes… https://t.co/TLiPtgo3zB",0.784,0.301,0.0,0.699,86,3,1
415,TheEllenShow,06/26/2018,"Get a head start on your 4th of July gear in The Ellen Shop! 
🇺🇸 Promo code: ellenjuly20 https://t.co/PeXDMNEw4d https://t.co/9VI6IMffe1",0.4753,0.14,0.0,0.86,85,4,1
416,TheEllenShow,06/26/2018,Who do we think will take home the final rose? Who will drink too much rosé? Find out on this week’s Bachelorette R… https://t.co/UFNusw8pIt,0.0,0.0,0.0,1.0,84,4,1
417,TheEllenShow,06/26/2018,Throwback to the first time Elton John was on my show. @eltonofficial #Pride2018 https://t.co/s7ElrEumlj,0.0,0.0,0.0,1.0,83,4,1
418,TheEllenShow,06/26/2018,"This is my producer Alissa’s dog, Fanny, named after Fanny Brice. This felt appropriate for #Pride Week. https://t.co/AwD3y3yZXe",0.0,0.0,0.0,1.0,82,4,1
419,TheEllenShow,06/26/2018,I’ll never forget the moment when @BarackObama became the first sitting president to support marriage equality. Hap… https://t.co/ohVfXtPcu7,0.5213,0.214,0.0,0.786,81,4,1
420,TheEllenShow,06/30/2018,Happy #SaturKay! @TheKalenAllen https://t.co/r8QgEJnRDf,0.6114,0.571,0.0,0.429,80,0,1
421,TheEllenShow,06/29/2018,Remember to make some time for yourself this summer. https://t.co/AB7tgGqdvB,0.0,0.0,0.0,1.0,79,1,1
422,TheEllenShow,06/29/2018,Macey’s RV went to Las Vegas! Grandma went ziplining! Check out Episode 2 right here. #ThanksSponsor https://t.co/tV1ZLUNqBu,0.0,0.0,0.0,1.0,78,1,1
423,TheEllenShow,06/29/2018,".@AliWong is hilarious. Please, no one ever make me have a baby. https://t.co/B4Gom4PeA0",0.4215,0.309,0.136,0.556,77,1,1
424,TheEllenShow,06/29/2018,"West Coast, you’re gonna see this and so much more on tonight’s episode of #LittleBigShots! https://t.co/oLCQON5Oxr",0.0,0.0,0.0,1.0,76,2,1
425,TheEllenShow,06/28/2018,.@TheMandyMoore is really bucking good at this game. https://t.co/VFwRG8gZVc,0.4902,0.284,0.0,0.716,75,2,1
426,TheEllenShow,06/28/2018,Marrying Portia was the best thing I ever got to do. I hope everyone gets to experience that joy. (You can’t all ma… https://t.co/GyJIfhgu91,0.8979,0.365,0.0,0.635,74,2,1
427,TheEllenShow,06/28/2018,"Happy birthday, @KelliePickler! Nobody pickles like you.",0.7574,0.565,0.0,0.435,73,2,1
428,TheEllenShow,06/28/2018,There’s nothing better on a hot summer day than some @TheKalenAllen and Snickers Ice Cream. #ThanksSponsor https://t.co/idptN645wk,-0.3412,0.0,0.138,0.862,72,2,1
429,TheEllenShow,06/27/2018,"Someone watching Go RVing with Macey on @ellentube is gonna win $25,000! Is it you? #ThanksSponsor https://t.co/Qqu1ihTnR4",0.6239,0.204,0.0,0.796,71,3,1
430,TheEllenShow,06/27/2018,"Sometimes, being true to yourself can feel like the biggest risk, but there’s no greater reward. @ellentube #Pride https://t.co/8QonEn1Ddu",0.8225,0.408,0.148,0.444,70,3,1
431,TheEllenShow,06/27/2018,Clear the beaches. https://t.co/mBraCW7AS9,0.3818,0.464,0.0,0.536,69,3,1
432,TheEllenShow,06/27/2018,"Someone watching my show this week is gonna win $10,000 in my Road to Riches app! If you watched, download it here… https://t.co/GwfuiI4BpU",0.8172,0.263,0.0,0.737,68,3,1
433,TheEllenShow,06/27/2018,#LittleBigShots is on tomorrow night! Get ready for some major talent from some minor performers. https://t.co/Fo8svt3h0m,0.68,0.285,0.0,0.715,67,3,1
434,TheEllenShow,06/27/2018,"Happy birthday, @khloekardashian! This tweet is good for one hour of babysitting from Auntie Ellen. (Offer excludes… https://t.co/TLiPtgo3zB",0.784,0.301,0.0,0.699,66,3,1
435,TheEllenShow,06/26/2018,"Get a head start on your 4th of July gear in The Ellen Shop! 
🇺🇸 Promo code: ellenjuly20 https://t.co/PeXDMNEw4d https://t.co/9VI6IMffe1",0.4753,0.14,0.0,0.86,65,4,1
436,TheEllenShow,06/26/2018,Who do we think will take home the final rose? Who will drink too much rosé? Find out on this week’s Bachelorette R… https://t.co/UFNusw8pIt,0.0,0.0,0.0,1.0,64,4,1
437,TheEllenShow,06/26/2018,Throwback to the first time Elton John was on my show. @eltonofficial #Pride2018 https://t.co/s7ElrEumlj,0.0,0.0,0.0,1.0,63,4,1
438,TheEllenShow,06/26/2018,"This is my producer Alissa’s dog, Fanny, named after Fanny Brice. This felt appropriate for #Pride Week. https://t.co/AwD3y3yZXe",0.0,0.0,0.0,1.0,62,4,1
439,TheEllenShow,06/26/2018,I’ll never forget the moment when @BarackObama became the first sitting president to support marriage equality. Hap… https://t.co/ohVfXtPcu7,0.5213,0.214,0.0,0.786,61,4,1
440,TheEllenShow,06/26/2018,.@RuPaul brought the extravaganza eleganza to my show. Celebrating #Pride on @ellentube this week! https://t.co/CjL6oa52xf,0.6114,0.222,0.0,0.778,60,4,1
441,TheEllenShow,06/26/2018,"Happy birthday, @SeanHayes and @ArianaGrande! You have so much in common. You’re gay icons, you can hit a high E ov… https://t.co/VQ8Ot4rQGT",0.6114,0.174,0.0,0.826,59,4,1
442,TheEllenShow,06/25/2018,"This week, you can pay forward the adoption fee for a dog or a cat in need. Seems like a great thing to do for $25.… https://t.co/F6pDIC2hyu",0.7351,0.228,0.048,0.724,58,5,1
443,TheEllenShow,06/25/2018,"Happy birthday, @RickyGervais! I hope you have a ball. https://t.co/8KSfvVp51O",0.784,0.535,0.0,0.465,57,5,1
444,TheEllenShow,06/25/2018,"It’s so hot! How bad do you wish you could play ""Make It Rain"" right now? https://t.co/jl0ymjiDLG",0.1601,0.233,0.163,0.605,56,5,1
445,TheEllenShow,06/25/2018,"Claire and @DaveCrosby are about to take you, wonder by wonder. https://t.co/xa0MxsnJNX",0.0,0.0,0.0,1.0,55,5,1
446,TheEllenShow,06/25/2018,This week on @ellentube is #Pride Week! We’ve come so far. We’ve helped so many. We’re ready to fight for what come… https://t.co/Kydt3NWor4,0.1169,0.115,0.098,0.788,54,5,1
447,TheEllenShow,06/24/2018,.@HeadsUp has a new soccer deck! Something tells me you might wanna play it today. #WorldCup https://t.co/A71CUsU09j https://t.co/27ipi4lVX9,0.4003,0.144,0.0,0.856,53,6,1
448,TheEllenShow,06/23/2018,Happy #NationalPinkDay! https://t.co/CneBM8RUmK,0.6114,0.666,0.0,0.334,52,7,1
449,TheEllenShow,06/23/2018,"It wouldn’t be #SaturKay without @TheKalenAllen! 

Watch the full clip here: https://t.co/yezQ7MhisU https://t.co/or9ekXgBPI",0.0,0.0,0.0,1.0,51,7,1
450,TheEllenShow,06/22/2018,Summer vibe. https://t.co/7x4r3BNzLk,0.0,0.0,0.0,1.0,50,8,1
451,TheEllenShow,06/22/2018,Macey is back on the road! Check out all the fun she had in San Francisco in the first episode of Season 2 of Macey… https://t.co/a8iuUZ8Kx8,0.5562,0.13,0.0,0.87,49,8,1
452,TheEllenShow,06/22/2018,Amy came here all the way from China to dance on my show. It was definitely worth the trip. https://t.co/qp3i468S6a,0.5574,0.204,0.0,0.796,48,8,1
453,TheEllenShow,06/22/2018,"Happy birthday, Meryl Streep! I hope you have a wonderful day and don’t have to give birth while reporting on the t… https://t.co/WBwVPVelVi",0.8908,0.37,0.0,0.63,47,8,1
454,TheEllenShow,06/22/2018,Chacha is the world’s tiniest fitness guru. She’s a Fitbit. #LittleBigShots https://t.co/eedBLQmHdE,0.2732,0.174,0.0,0.826,46,9,1
455,TheEllenShow,06/21/2018,Pool security. https://t.co/rzxD3SMuRj,0.34,0.545,0.0,0.455,45,9,1
456,TheEllenShow,06/21/2018,This @KobeBryant surprise was a slam dunk. @Arike_O https://t.co/258ruascEj,-0.128,0.196,0.243,0.561,44,9,1
457,TheEllenShow,06/21/2018,"The first time Beyoncé was on my show, she was a single lady. #TBT https://t.co/XGd7fM9hbN",0.0,0.0,0.0,1.0,43,9,1
458,TheEllenShow,06/21/2018,.@StephenCurry30 and @AyeshaCurry really know how to spice things up. https://t.co/VNXaAFs7cS,0.0,0.0,0.0,1.0,42,9,1
459,TheEllenShow,06/21/2018,"Happy birthday, @prattprattpratt. I’ll see you tomorrow. #JurassicWorld",0.5719,0.346,0.0,0.654,41,9,1
460,TheEllenShow,06/21/2018,"Happy #NationalSelfieDay, Bradley Cooper. https://t.co/BoUFC6ZHuD",0.5719,0.481,0.0,0.519,40,9,1
461,TheEllenShow,06/20/2018,These singers are ridiculously good. #LittleBigShots is on tomorrow night! https://t.co/1EFw39t8td,0.2003,0.219,0.164,0.617,39,10,1
462,TheEllenShow,06/20/2018,She really is brielle-iant. https://t.co/3hGgZH02Pa,0.0,0.0,0.0,1.0,38,10,1
463,TheEllenShow,06/20/2018,"Happy birthday, Nicole Kidman! Did you know your husband @KeithUrban has his own online dictionary? I’m learning so much from it.",0.6114,0.166,0.0,0.834,37,10,1
464,TheEllenShow,06/20/2018,Dwayne Johnson and Kevin Hart make me happy. @TheRock @KevinHart4real https://t.co/NRnl14Qzv3,0.5719,0.27,0.0,0.73,36,10,1
465,TheEllenShow,06/20/2018,It’s #WorldRefugeeDay. Do an act of kindness for a refugee today. https://t.co/0JYZBYmibu,0.4588,0.231,0.0,0.769,35,10,1
466,TheEllenShow,06/20/2018,"Bruce @Springsteen, I love you. https://t.co/8Ta0aSGumU",0.6369,0.512,0.0,0.488,34,10,1
467,TheEllenShow,06/20/2018,"Rachel @Maddow is a brilliant journalist, but this news was too much for her. It’s too much for me too. https://t.co/EoZ4y5bIit",0.34,0.112,0.0,0.888,33,10,1
468,TheEllenShow,06/19/2018,Sounds like @RyanGosling and Harrison Ford got along great. https://t.co/CRM3TefJLU,0.765,0.452,0.0,0.548,32,11,1
469,TheEllenShow,06/19/2018,Who watched #TheBachelorette this week? My recap is back! https://t.co/Ygsw42ZD9f,0.0,0.0,0.0,1.0,31,11,1
470,TheEllenShow,06/19/2018,"This photo haunts me, but I thank @JBMoorephoto for posting it, because it captures the heartbreaking truth of what… https://t.co/raGp3BWGaN",0.1779,0.232,0.206,0.562,30,11,1
471,TheEllenShow,06/19/2018,Now that’s some good material. https://t.co/aKlMgvkC8S,0.4404,0.367,0.0,0.633,29,11,1
